,ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
2977,,,Rettenstein,05,,Rettenstein,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2976,,,Retz,03,,Retz,2493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,,,Retznei,06,,Retznei,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,,,Reuthe,08,,Reuthe,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,,,Reutte,07,,Reutte,6704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2972,,,Ried im Innkreis,04,,Ried im Innkreis,11903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2971,,,Ried im Oberinntal,07,,Ried im Oberinntal,1261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,,,Ried im Traunkreis,04,,Ried im Traunkreis,1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4817,,,Ried im Zillertal,07,,Ried im Zillertal,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,,,Ried in der Riedmark,04,,Ried in der Riedmark,1306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5045,,,Riederberg,03,,Riederberg,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5062,,,Riedersbach,04,,Riedersbach,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968,,,Riedlingsdorf,01,,Riedlingsdorf,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2967,,,Riefensberg,08,,Riefensberg,1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2966,,,Riegersbach,06,,Riegersbach,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2965,,,Riegersburg,06,,Riegersburg,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2964,,,Riegersdorf,02,,Riegersdorf,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2963,,,Ries,06,,Ries,5819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,,,Rietz,07,,Rietz,2313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2961,,,Riezlern,08,,Riezlern,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2960,,,Rindbach,04,,Rindbach,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,,,Ring,06,,Ring,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,,,Ringelsdorf,03,,Ringelsdorf,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2957,,,Rinn,07,,Rinn,1877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2959,,,Rinnegg,06,,Rinnegg,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5014,,,Ritzing,02,,Ritzing,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956,,,Ritzing,01,,Ritzing,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4783,,,Rofansiedlung,07,,Rofansiedlung,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2948,,,Rohr im Burgenland,01,,Rohr im Burgenland,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2947,,,Rohr im Gebirge,03,,Rohr im Gebirge,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5096,,,Rohr im Kremstal,04,,Rohr im Kremstal,1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2955,,,Rohrau,03,,Rohrau,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2603,,,Rohrbach,04,,Rohrbach,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954,,,Rohrbach,06,,Rohrbach,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,,,Rohrbach an der Gölsen,03,,Rohrbach an der Gölsen,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2953,,,Rohrbach an der Lafnitz,06,,Rohrbach an der Lafnitz,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,,,Rohrbach bei Mattersburg,01,,Rohrbach bei Mattersburg,2707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
