,ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
41655,,,Miltenberg,02,,Miltenberg,9613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41653,,,Milz,15,,Milz,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41652,,,Milzau,14,,Milzau,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41651,,,Mindelheim,02,,Mindelheim,14122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41650,,,Mindelstetten,02,,Mindelstetten,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41649,,,Minden,08,,Minden,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41648,,,Minden,07,,Minden,82879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41647,,,Minderlittgen,08,,Minderlittgen,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41646,,,Minfeld,08,,Minfeld,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41645,,,Minheim,08,,Minheim,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41644,,,Mintraching,02,,Mintraching,4668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41643,,,Mirow,12,,Mirow,3609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41642,,,Misselberg,08,,Misselberg,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41641,,,Misselwarden,06,,Misselwarden,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47917,,,Missen-Wilhams,02,,Missen-Wilhams,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41640,,,Mistelbach,02,,Mistelbach,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41639,,,Mistelgau,02,,Mistelgau,3858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41638,,,Mistorf,12,,Mistorf,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48154,,,Mitte,16,,Mitte,81205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41637,,,Mittegroßefehn,06,,Mittegroßefehn,13314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41636,,,Mittelbiberach,01,,Mittelbiberach,3818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41635,,,Mittelbrunn,08,,Mittelbrunn,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41634,,,Mitteleschenbach,02,,Mitteleschenbach,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48015,,,Mittelfischbach,08,,Mittelfischbach,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41633,,,Mittelhausen,14,,Mittelhausen,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41632,,,Mittelherwigsdorf,13,,Mittelherwigsdorf,4334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41631,,,Mittelhof,08,,Mittelhof,1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41630,,,Mittelneufnach,02,,Mittelneufnach,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41629,,,Mittelnkirchen,06,,Mittelnkirchen,956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41628,,,Mittelpöllnitz,15,,Mittelpöllnitz,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41627,,,Mittelreidenbach,08,,Mittelreidenbach,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41626,,,Mittelschöntal,01,,Mittelschöntal,5872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41625,,,Mittelsinn,02,,Mittelsinn,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41623,,,Mittelstenahe,06,,Mittelstenahe,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41622,,,Mittelstetten,02,,Mittelstetten,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41621,,,Mittelstrimmig,08,,Mittelstrimmig,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41624,,,Mittelsömmern,15,,Mittelsömmern,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41620,,,Mittenaar,05,,Mittenaar,5020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41619,,,Mittenwald,02,,Mittenwald,7996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41617,,,Mittenwalde,11,,Mittenwalde,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41618,,,Mittenwalde,11,,Mittenwalde,8730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41616,,,Mitterfels,02,,Mitterfels,2405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41615,,,Mitterskirchen,02,,Mitterskirchen,2078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41614,,,Mitterteich,02,,Mitterteich,7252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41613,,,Mittweida,13,,Mittweida,16619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41612,,,Mitwitz,02,,Mitwitz,3076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41611,,,Mixdorf,11,,Mixdorf,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41610,,,Moabit,16,,Moabit,70911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41609,,,Mochau,13,,Mochau,2757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41608,,,Mochau,14,,Mochau,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41604,,,Mockrehna,13,,Mockrehna,5718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41602,,,Moers,07,,Moers,107816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
