,ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
62159,,,Proville,32,,Proville,3607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62158,,,Provin,32,,Provin,3745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62157,,,Provins,11,,Provins,12685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62156,,,Proyart,32,,Proyart,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62155,,,Prudhomat,76,,Prudhomat,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62154,,,Pruillé,52,,Pruillé,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62153,,,Pruillé-le-Chétif,52,,Pruillé-le-Chétif,1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62152,,,Prunay,44,,Prunay,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62151,,,Prunay-Cassereau,24,,Prunay-Cassereau,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62150,,,Prunay-le-Gillon,24,,Prunay-le-Gillon,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62149,,,Prunelli-di-Fiumorbo,94,,Prunelli-di-Fiumorbo,2988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62148,,,Prunet,84,,Prunet,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62147,,,Pruniers,24,,Pruniers,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62146,,,Pruniers-en-Sologne,24,,Pruniers-en-Sologne,2277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62206,,,Pré-en-Pail,52,,Pré-en-Pail,2129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62212,,,Préaux,28,,Préaux,1673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62213,,,Préaux-du-Perche,28,,Préaux-du-Perche,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62211,,,Préchac,75,,Préchac,1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62189,,,Précieux,84,,Précieux,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62210,,,Précigné,52,,Précigné,2768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62209,,,Précy-sous-Thil,27,,Précy-sous-Thil,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62208,,,Précy-sur-Marne,11,,Précy-sur-Marne,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62207,,,Précy-sur-Oise,32,,Précy-sur-Oise,3261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62205,,,Préfailles,52,,Préfailles,1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62202,,,Prémanon,27,,Prémanon,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62201,,,Prémery,27,,Prémery,2206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62200,,,Prémesques,32,,Prémesques,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62199,,,Prémilhat,84,,Prémilhat,2125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
