,ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
77574,,,Alfreton,ENG,,Alfreton,22550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77573,,,Alfriston,ENG,,Alfriston,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77572,,,Allanton,SCT,,Allanton,1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78193,,,Allanton,SCT,,Allanton,1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77571,,,Allendale Town,ENG,,Allendale Town,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77570,,,Allhallows,ENG,,Allhallows,1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77568,,,Allington,ENG,,Allington,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77569,,,Allington,ENG,,Allington,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77567,,,Alloa,SCT,,Alloa,20390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77566,,,Almondbank,SCT,,Almondbank,1420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77565,,,Almondsbury,ENG,,Almondsbury,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77564,,,Alne,ENG,,Alne,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77563,,,Alness,SCT,,Alness,5700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77562,,,Alnmouth,ENG,,Alnmouth,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77561,,,Alnwick,ENG,,Alnwick,8116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77560,,,Alpington,ENG,,Alpington,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77559,,,Alresford,ENG,,Alresford,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77558,,,Alrewas,ENG,,Alrewas,2852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77557,,,Alsager,ENG,,Alsager,13347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77556,,,Alston,ENG,,Alston,1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77555,,,Althorne,ENG,,Althorne,1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77554,,,Alton,ENG,,Alton,16584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77553,,,Altrincham,ENG,,Altrincham,41548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77552,,,Alva,SCT,,Alva,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77551,,,Alvechurch,ENG,,Alvechurch,3534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77550,,,Alveley,ENG,,Alveley,1578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77549,,,Alveston,ENG,,Alveston,2656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77548,,,Alvington,ENG,,Alvington,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77547,,,Alyth,SCT,,Alyth,2410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77546,,,Amberley,ENG,,Amberley,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77545,,,Amble,ENG,,Amble,6025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77544,,,Ambleside,ENG,,Ambleside,2529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77677,,,Ambleston,WLS,,Ambleston,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77543,,,Ambrosden,ENG,,Ambrosden,1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77542,,,Amersham,ENG,,Amersham,21731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77809,,,Amersham on the Hill,ENG,,Amersham on the Hill,17719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77541,,,Amesbury,ENG,,Amesbury,10116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77540,,,Amlwch,WLS,,Amlwch,3211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77539,,,Ammanford,WLS,,Ammanford,23709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77538,,,Ampleforth,ENG,,Ampleforth,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77537,,,Ampney Crucis,ENG,,Ampney Crucis,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77536,,,Ampthill,ENG,,Ampthill,20026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77535,,,Ancaster,ENG,,Ancaster,1294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77534,,,Ancroft,ENG,,Ancroft,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77533,,,Andover,ENG,,Andover,42276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
